economy,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SLV,56.5638569810457,57.4526760394716,58.3486233966841,59.2468576589718,60.1425374326239,61.0308213239291,61.9068679391763,62.7676878093683,63.6372503452723,64.5299047495248,65.4327927543162,66.334413642034,67.2232666950659,68.0878511957995,68.9166664266223,69.6982116699219,70.3990173339844,71.0856704711914,71.7577209472656,72.4148941040039,73.0570220947266,73.6838531494141,74.1465021298679,74.6080675149903
SMR,93.7709762556799,93.9000015258789,93.9488167294543,94.0,94.2143791763566,94.6454896824635,95.2084276028853,95.8182890221867,96.3901700249324,96.8391666956869,97.074615769187,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.0999984741211,97.1035668453272,97.1141889380465,97.1317310361655
SOM,33.0596136927225,33.5128183866634,33.9872055053711,34.4719665654476,34.9620706047618,35.4674928136211,35.9982083823331,36.5641925012053,37.1754203605454,37.8418671506609,38.5735080618592,39.380318284448,40.2722730087349,41.2593474250273,42.3515167236328,43.8618107408479,45.942842729174,48.3639630032265,50.9506215336872,51.6421170703225,52.286318011754,52.9060649733324,53.5010115886789,54.0714435506882
SRB,55.5923115701625,56.0482321112049,56.462901503343,56.8784264526306,57.3144555999278,57.7508909888183,58.1709152910668,58.5577111784378,58.8944613226962,59.1643483956067,59.3505550689338,59.4349187787267,59.3468437194824,59.6111068725586,59.8779373168945,60.1388092041016,60.3853870034026,60.621208190918,60.8433609008789,61.0492248535156,61.223201751709,61.363899230957,61.9013813540396,62.1434649229738
SSA,34.6081684359691,35.1095760645245,35.6250436623556,36.1590295884163,36.7118059885897,37.2638244965567,37.8175325638759,38.3461905168548,38.8517091384037,39.3319908386255,39.7885812841817,40.2430202212847,40.6996697197697,41.163249409095,41.6487222115061,42.1360824764831,42.6074748735195,43.0855102373035,43.5691538594284,44.0201520559233,44.4929916543243,44.978597249643,45.4749158289618,45.980688615295
SSD,16.0428540117317,16.2559618671544,16.447645411794,16.6154472307377,16.7569099090725,16.8695760318857,16.9509881842643,16.9986889512954,17.0301141193955,17.2937284639317,17.535620199576,17.7817678106789,18.0321885447664,18.2868996493633,18.5459183719929,18.8092619601773,19.0769476614377,19.3489927232944,19.6254143932663,19.9062299188719,20.1914565476286,20.4811115270532,20.7752121046616,21.0737755279692
SSF,32.6605933230385,33.1247985631404,33.6032467893676,34.0982502622724,34.6113075507884,35.1253884436488,35.6422446554411,36.101332657718,36.6234260598042,37.0894420400011,37.5326795917869,37.9761923221142,38.4195200060048,38.8780897487132,39.3566853493116,39.8380248903706,40.3034255262744,40.7747131803846,41.2564673570093,41.7069096868529,42.1668389897844,42.6486975646522,43.1554770877868,43.6392284682928
SST,49.2961871752943,49.3170929143434,49.3388064786292,49.3908235841846,49.467018684534,49.514592333948,49.5866232129558,49.6867101238797,49.8031679131066,49.9082927598954,49.9789172474027,50.0393878949867,50.1216411856977,50.2078520957445,50.3145535848893,50.4432480596759,50.5823717773529,50.740519957361,50.8834075568435,51.0510007537325,51.2091700462085,51.340072776001,51.5222800598785,51.7493987022104
STP,52.9663437052108,53.9612039920776,55.0882710997103,56.4128470868097,57.8774845467458,59.4188016908917,60.9734167306206,62.4779478773056,63.8690133423199,65.0832313370367,66.0572200728291,66.7275977610702,67.0335889448132,67.1306686401367,67.2606735229492,67.3915710449219,67.5218887329102,67.6520004272461,67.7828826904297,67.9129943847656,68.0436706542969,68.1738967895508,68.3720919798341,68.6043921103568
SUR,66.7015222141811,66.718959290312,66.7320549534773,66.7404073281911,66.743604713168,66.7321826490881,66.6967982269052,66.6433180134835,66.5776961831642,66.5058869102882,66.4338443691967,66.3675227342307,66.3132562693376,66.2683575134509,66.2249266178037,66.1828815074718,66.1426466980469,66.1046467051207,66.0693060442846,66.0370492311305,66.00830078125,65.9853973388672,65.8985443115234,65.7562408447266
SVK,56.1058893284907,55.9968426739371,55.8776140379959,55.7386007222942,55.5843833415875,55.4189847597721,55.2464278407442,55.0707354484001,54.895930446636,54.7260356993483,54.5650740704331,54.4167387988534,54.2764528316182,54.1384024098892,54.0029125499893,53.8700628001622,53.7399327086517,53.6126018237016,53.4881496935559,53.3666558664583,53.2481998906526,53.1901479870605,53.1902831072528,53.190805019646
SVN,50.6975029797519,50.7597503536323,50.7744556266555,50.7553842628349,50.7124410611224,50.648781400021,50.5672552816963,50.4707127083144,50.3620036820409,50.2439782050416,50.1194862794826,49.9463818748723,49.7619476318359,50.0466580754027,50.983470916748,53.6612160294144,53.647274017334,55.2451133728027,55.1913430955675,55.4523277282715,55.384391784668,55.3046289429588,55.3377817873563,55.5378927789875
SWE,84.0400009155273,84.0827152824223,84.1342508376823,84.1954289653543,84.2670710494849,84.3499984741211,84.4553200620359,84.5906875454778,84.7517366727063,84.9341031919813,85.1334228515625,85.3600748880524,85.6250668883122,85.9249771259894,86.2563838747314,86.6158654081858,87.0,87.237373786911,87.4737430925296,87.7088420242759,87.9424046895699,88.1741651958315,88.4038576504809,88.631216160938
SWZ,22.8409330761997,22.7095619136459,22.5690884303038,22.4312316968119,22.3077107838089,22.2102447619336,22.1505527018245,22.139989967508,22.1692008829856,22.2343865624794,22.3330792067471,22.4634753665393,22.6237715926065,22.8121644356992,23.026850446568,23.2660261759632,23.5278881746356,23.8052004963161,24.0579295404227,24.3459549517751,24.6652798922192,25.0156180525173,25.396682918542,25.8081878500755
SXM,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
SYC,43.3974230710038,43.2172985855685,43.0948464521927,43.0049328648162,42.9237756892027,42.8510349075107,42.7880431397027,42.7361330057413,42.696637125589,42.6708881192085,42.660307244583,42.6739844860866,42.7261758463169,42.815069634181,42.9386256186342,43.094803568632,43.2815632531296,43.4968644410824,43.7386669014459,44.0049304031754,44.2936147152263,44.6026796065539,44.9108209981157,45.0971081321658
SYR,51.876811612138,52.2854637030759,52.6957745699164,53.1024010548332,53.5,53.8227202374695,54.059770380523,54.2883969431774,54.5858464394493,55.0293653833552,55.6962002889119,58.4817704183521,65.0896662830335,73.0620491886137,76.0,75.7529067188542,75.15400963398,74.5395596323392,74.0612602381775,73.8248788261986,73.4125031102512,73.0125007629395,72.6124992370605,72.1673803143204
TCA,84.6139434685266,85.3337963668196,86.0142597030394,86.671565520254,87.3041883072325,87.908436065312,88.4806167958296,89.0170385001222,89.5140091795268,89.9678368353804,90.3748294690201,90.7312950817828,91.0352667584286,91.3168927865286,91.5971200472541,91.8737937193851,92.1466904484552,92.4155868799755,92.6802596594323,92.9404854322845,93.1960408439605,93.4467025398547,93.6922471653237,93.9324513656818
TCD,21.6527690760484,21.6780982595188,21.7007762031515,21.7207031172239,21.7377792120134,21.7519046977973,21.7629797848529,21.7709046834576,21.7755796038887,21.7784396568755,21.8472378191095,21.9558736797638,22.1061904148178,22.2975929852391,22.5294513486009,22.8011258828974,23.1119734707179,23.461349471105,23.8486084924975,24.2731047386633,24.7341921795416,25.2312246423075,25.7635558629694,26.3305395171046
TEA,36.4112152794795,37.4998031396625,38.727969853251,39.9594527891421,41.0390521054045,42.1137697479925,43.2653326652269,44.5393583519821,45.5089965028552,46.6637045085209,47.4944410556877,49.4756973637545,50.5489604205707,51.6977521381035,52.7530227342422,54.0210877061728,55.240567924451,56.3988367330046,57.595296727158,58.6098141698239,59.3301997601025,60.3208754851698,60.8301827838521,61.1991011324118
TEC,62.6684950236389,62.8394581402795,63.0133663929276,63.2222679423004,63.3623553468548,63.4858767579757,63.7021713607275,63.9485687111677,64.1945242729774,64.4354379403662,64.7258667419875,65.0953458128978,65.6154048918302,66.4664633633165,67.3911891022885,68.0719889181919,68.2998664724156,68.3671996828986,68.4656324149256,68.6393881359924,68.7550754784278,68.8680370709709,68.9112783282391,68.9599237310861
TGO,33.0994844063309,33.5503635916513,34.0011370438307,34.4513989657696,34.9007435603688,35.3487650305291,35.795057579151,36.2392154091353,36.6808327233827,37.1195037247939,37.5545882975638,37.9872305648732,38.4194359598204,38.8516767884103,39.2839506458368,39.7162551272934,40.1485878279739,40.5809463430719,41.013328267781,41.445731197295,41.8781527268075,42.3105904515122,42.7332327975627,43.2496853032436
THA,31.4626212652205,32.7428054763889,34.0732781018222,35.4270354382579,36.785516284484,38.1301594392881,39.4424037014582,40.7036878697821,41.8954507430475,42.9991311200422,44.0018736622496,44.8048723557374,45.373565813715,45.8321343847773,46.3138799467897,46.9521043776171,47.8801095551247,49.2311973571777,54.5843734741211,55.9266166687012,57.2358779907227,58.5087776184082,59.742374420166,60.9341926574707
TJK,26.5355104669232,26.5345041786379,26.5336513960096,26.5331204386766,26.5327772632159,26.5324878262051,26.5321180842215,26.5315339938424,26.5306015116451,26.529186594207,26.5274312963978,26.4792213439941,26.4102249145508,26.4883155822754,26.5633735656738,26.478832244873,26.3718509674072,26.2731513977051,26.2338752746582,26.1300735473633,26.1925442328719,26.1991525151375,26.1957126615618,26.1890127571429
TKM,46.0736689106993,46.3715562022892,46.5924846062154,46.7000007629395,46.7375427392139,46.7728683922582,46.8060040482349,46.8369760333063,46.8658106736347,46.8925342953825,46.9171732247121,46.9397537877858,46.9603023107661,46.9788451198152,46.9954085410955,47.0100189007695,47.0227025249994,47.0334857399476,47.0423948717765,47.0494562466485,47.0546961907259,47.0581410301711,47.0592103414926,47.0678875054171
TLA,75.4082129013231,75.8280638419443,76.2174147776474,76.5695191433335,76.8832936904596,77.1629019596436,77.4071292343337,77.640229259954,77.8652582829749,78.0831498466914,78.2956488991946,78.5011436720577,78.7047750052812,78.9165836181544,79.1330503121854,79.3548258170168,79.5767193908271,79.7952284112037,79.992282192881,80.2043693016899,80.4192977316043,80.621099914497,80.8195255101746,81.0398075940594
TLS,24.1139427164365,24.469641672156,24.8506108883184,25.2611540807581,25.7040830077802,26.3097308948751,27.121697883382,28.0011655196859,28.8076745459306,29.4007657042596,29.6398840020416,29.633352306451,29.6136082349605,29.5836906253246,29.5463092024041,29.5043315008419,29.4462907628171,29.3600996787092,29.248617510057,29.1148755245217,28.9619049897647,28.7927371734472,28.5857292288968,28.595471832952
TMN,46.1512025453053,46.4220122140797,46.6273162735715,46.8235027124864,47.0702774116332,47.3188148610601,47.5309166902311,47.7479439125995,47.9748067174573,48.2068846515889,48.4579212313616,48.7709197134048,49.2354754411305,49.7861078087819,50.1424314222312,50.385107716384,50.5924176765155,50.7866571436082,50.9917156514723,51.2234331146053,51.4495362826798,51.6735754616086,51.925275557204,52.1776709218643
TON,23.0251513819988,23.0488634076195,23.071428585567,23.0943621775072,23.1191794451059,23.1473956500293,23.1801421282521,23.2239976577967,23.2889000757567,23.3612068183251,23.4243619099178,23.46075468367,23.4589062635692,23.4170795020344,23.3431040935971,23.2434422818439,23.1277038505921,22.9711300654966,22.7017138925547,22.3288155626206,21.8766206823411,21.258003897665,21.147219451842,21.147944541337
TSA,27.0411850503621,27.3367176958249,27.6624110938664,28.0227929273744,28.410648569229,28.8194352543063,29.2427297254624,29.674497317065,30.1090398673123,30.540665970275,30.9636904041139,31.3499145522495,31.6728581018008,32.0003773282425,32.3195810824512,32.6380348100917,32.9532139923473,33.2643876230047,33.5735795082406,33.886066450961,34.2000653894608,34.5086968655354,34.8137520955194,35.137165500664
TSS,32.6605933230385,33.1247985631404,33.6032467893676,34.0982502622724,34.6113075507884,35.1253884436488,35.6422446554411,36.101332657718,36.6234260598042,37.0894420400011,37.5326795917869,37.9761923221142,38.4195200060048,38.8780897487132,39.3566853493116,39.8380248903706,40.3034255262744,40.7747131803846,41.2564673570093,41.7069096868529,42.1668389897844,42.6486975646522,43.1554770877868,43.6392284682928
TTO,55.9291468285602,55.9010190940268,55.8298121439974,55.7188050758235,55.5711241312409,55.3898955519853,55.1782455797922,54.9393004563973,54.6761864235364,54.3920297229449,54.0899565963587,53.9253615474727,53.9254053431618,53.9255789963372,53.9259699537793,53.926665238022,53.9277523084951,53.9293186833833,53.9314518934907,53.9342394732739,53.9377689584806,53.9421278853848,53.9474037904998,53.9536842104572
TUN,63.6166653822584,63.9541757453358,64.2822554892505,64.6055972687544,64.9272741461338,65.2340901739004,65.5209809651521,65.8000030517578,66.0676053984361,66.3362197875977,66.6280059814453,66.9191886197857,67.2098922729492,67.4999542236328,67.7524643379101,67.8807907104492,68.0623356528248,68.2877807617188,68.5485240272509,68.8206382576031,69.1043166438476,69.3997523770568,69.707138648303,70.0266686486584
TUR,58.9706120006403,59.8722461417316,60.7385342729423,61.5845060653258,62.4388481173262,63.3302470273874,64.2873893939536,65.3389618154687,66.513650890377,67.8401432171223,69.3471253941487,71.0028723528334,73.7788680234324,78.5218368384696,83.6024850744433,87.2167107972537,88.1020958581776,88.0320472717286,88.1655749576173,88.6618152857124,88.9303114965222,89.1762048153239,89.0381164550781,89.0218446796121
TUV,45.5119494377121,46.0920220655498,46.7435481854875,47.4986511586165,48.4012126478499,49.4209790930126,50.5229861226256,51.6722693652096,52.8338644492855,53.9728070033742,55.0541326559964,56.0428770356731,56.8964903305448,57.6314336806359,58.2999596618832,58.9148502652344,59.4744768348285,59.9531274910912,60.5596409590777,61.2406529218636,61.9212610534937,62.6098296425994,63.3065768081154,64.0117206689787
TZA,22.1944164040635,22.5963228653037,23.0306918214565,23.5202087261949,24.0832469119457,24.7061884538741,25.3741033202009,26.0720614791471,26.7851328989335,27.498387547781,28.1968953939105,28.865726405543,29.4878764597911,30.0725108782502,30.6443077170742,31.2061566592472,31.7577303242916,32.2987013317296,32.8287423010834,33.3475258518752,33.8547246036273,34.3500111758619,34.8234736377147,35.4748019434954
UGA,11.6414758125187,11.9013889740088,12.202793574555,12.5904136719317,13.1221118400615,13.7907239496723,14.5851520274647,15.494298100139,16.5070641943955,17.6123523369348,18.7990645544572,20.0561028736631,21.372369321253,22.7367659239271,24.1938503391826,24.9777856560427,25.6953567134098,26.4139260579546,27.1280475018884,27.8369781799403,28.5399752271502,29.2362957789022,29.9251969709665,30.6059359395495
UKR,67.403857296906,67.2749805493459,67.2672733350904,67.419679868405,67.5970968423685,67.8136046317755,68.0293347798948,68.2102322372037,68.3752085755346,68.5251442249547,68.637397133357,68.7234299826222,68.8241983107739,68.9326288082226,69.0554339301313,69.1587317201337,69.2102241609089,69.2633108489282,69.3157992777909,69.3527648708735,69.3839100516745,69.4027032653896,69.42345912103,69.4754455027606
UMC,48.1503102036039,49.1199289912263,50.1871345007718,51.2557272876232,52.2077507853913,53.1455150575468,54.1293690345531,55.204172145862,56.0466241259988,57.0171755841009,57.7400157290775,59.3267790525312,60.2454828576737,61.2852408295211,62.2699781259197,63.3807361013245,64.3735966748927,65.2912688979067,66.2431243372703,67.078944918763,67.6849904001413,68.4877996140333,68.9205465422319,69.2696280991238
URY,91.2769768173566,91.3759250620534,91.4886084712534,91.6260094228609,91.8009434091917,92.0812710048572,92.4845482788191,92.9603688038713,93.45975578621,93.9337324320314,94.3333219475319,94.6036824756941,94.7606597546186,94.8844735142936,94.9897821210514,95.0800002298303,95.1585424955685,95.2288235732042,95.2942581176758,95.3479309082031,95.3997650146484,95.4497146606445,95.4977416992188,95.5439605712891
USA,79.0740897861327,79.3086223667912,79.5461039768657,79.7773350255284,79.9960936968363,80.1961581748464,80.3713066436159,80.5153172872016,80.6219682896606,80.6850378350499,80.6997744673366,80.6957554256024,80.6837493386238,80.660889281215,80.6242231779766,80.5707989535091,80.4976645324131,80.4018678392891,80.2804567987377,80.1304793353594,79.997451762548,80.0074765140272,80.0324978239707,80.071561119178
UZB,47.6731005044,48.4901886313987,49.2574592650723,49.9566881481443,50.5696510233382,51.0781236333777,51.4638817209862,51.7087010288873,51.7943572998047,51.6105041503906,51.3321647644043,51.3395500183105,51.3359680175781,51.1276969909668,50.8868713378906,50.6597328186035,50.6572189331055,50.6787376403809,50.5814971923828,50.5920104980469,50.7670402526855,50.9269905090332,50.9847412109375,50.9964841114568
VCT,44.8903114926141,45.0076571524878,45.1214266763803,45.236152710942,45.3517185236482,45.4681221654846,45.5853616874371,45.7034351404912,45.8223405756329,45.9420760438477,46.0626395961215,46.18402928344,46.3063114823836,46.4319347036311,46.5579930468544,46.6845638727475,46.8116589511271,46.9392900518098,47.0674689446123,47.1962073993512,47.3255171858432,47.4554100739049,47.585897833353,47.7169922340041
VEN,88.219476430842,88.372774123042,88.4553810951083,88.522274342774,88.5835546444319,88.638673298371,88.6870816028803,88.7282308562487,88.7615723567652,88.7865574027187,88.8026372923982,88.8079278904659,88.8401868543141,88.8786817039721,88.9163913525251,88.9539804079292,88.9914428378712,89.0287726100378,89.0659636921159,89.1030100517924,89.1399056567545,89.1766444746891,89.2132204732836,89.249627620225
VGB,41.9814254086647,42.0235454180552,42.4409178875828,42.8526082333374,43.2860433292828,43.741214134139,44.2181116035727,44.7167266908574,45.2370503473687,45.7790735229619,46.3427871662626,46.9281822248936,47.5352496456526,48.1639803746541,48.8143653574427,49.4863955390847,50.1800618642422,50.8953552772346,51.6322667220883,52.3907871425786,53.1709074822645,53.972618684518,54.795911692548,55.6407774494219
VIR,92.6234446497486,92.9312505278715,93.2191674762441,93.4773224233974,93.7071483863705,93.9100783822029,94.0875454279337,94.2409825406024,94.3718227372483,94.4814990349105,94.5724392667003,94.6553578863453,94.7353591077883,94.8105958193224,94.8797070702488,94.9413319098685,94.9941093874829,95.0366785523929,95.0676784538999,95.0857481413049,95.0974024521293,95.1604310610968,95.2171514724412,95.2740790945924
VNM,24.3672526919772,24.9489362725143,25.5540925665659,26.1745407830283,26.8021001307977,27.4285898187702,28.0458290558422,28.6456370509099,29.2198330128693,29.7581347355675,30.2504027258526,30.6996041680996,31.1222779403029,31.5334201724543,31.9480269945454,32.3810945365679,32.8476189285136,33.3625963003742,33.9410227821412,34.6239134999511,35.5706676299742,36.6540656426603,37.5478515625,38.1298904418945
VUT,21.6572490599483,21.9341706883464,22.2011458912344,22.4641372404641,22.7291073078871,23.0020186653551,23.2888338847199,23.5955155378332,23.9280261965467,24.2861753285463,24.742504119873,24.7861634049013,24.8183551383933,24.8407362750263,24.8549637694775,24.8626945764242,24.8654875642873,24.7644441456437,24.2729727045038,23.5024668917075,22.4186852094794,22.2501822422475,22.2541249733107,22.2651966823901
WLD,46.8390607707809,47.3041676777483,47.8254042871885,48.3630051862397,48.8650001554705,49.3577952569523,49.8713307759176,50.4145418301197,50.8792438409157,51.3728789097588,51.7589871197018,52.4574472014951,52.9169643228086,53.4324285544528,53.9080111998113,54.4246815745034,54.8936424211134,55.3184226450948,55.7510358807325,56.1393998135593,56.442553264507,56.8075140054202,57.0703302851395,57.3099507018106
WSM,21.9529698020724,21.9749895503804,21.9431903680112,21.7806875309864,21.5282844040566,21.2352904191687,20.9567957063672,20.6944481303605,20.4038457706991,20.1045321482817,19.8302101862085,19.6174273708146,19.478718368689,19.3865949620667,19.3126679480432,19.2340105383551,19.126462366749,18.9657191879831,18.7241267935467,18.4147344481283,18.0516608994722,17.5672426452007,17.5007949951039,17.5012799804602
XKX,37.4831955140268,37.508480681916,37.5341026492746,37.5615508963458,37.5923149033726,37.627884150598,37.6697481182649,37.7193962866165,37.7783181358957,37.8480031463455,37.929940798209,38.0255184272137,38.2296959226488,38.6251749487938,39.1938922761744,39.917681154075,40.7783748317802,41.7578065585746,42.8378095837429,44.0002171565695,45.2268625263391,46.4995789423362,47.8001996538455,49.1105579101515
YEM,26.6054859383233,27.1033603053549,27.5777619268614,28.0277061455611,28.4506523754813,28.8523786558834,29.2379493450977,29.6091538946366,29.9646637170333,30.3031502248211,30.6232848305331,30.9237389467026,31.2031839858628,31.4427187944215,31.8626162180918,32.3883178702702,32.9512008005236,33.5586912522175,34.2106045810864,34.9067561732024,35.7025604580302,36.0704951256305,36.3226310308295,36.5707979836506
ZAF,56.2589954883628,57.0014339378269,57.6723587528482,58.3724341232066,59.0977390950102,59.8241758378997,60.5276465215157,61.1840533154988,61.7692983894896,62.2592839131287,62.6299120560569,62.850627754452,62.9616560303263,63.0524024097034,63.1352327065742,63.2096349937231,63.2750973439347,63.3311078299936,63.3771545246841,63.4127255007908,63.4373088310982,63.4503925883909,63.4766699210327,63.5823705163545
ZMB,35.8735460960387,35.8846482932758,36.0706035730014,36.3858560115875,36.8035881130253,37.2969823813059,37.8392213204204,38.4034874343601,38.9629632271162,39.4908312026796,39.9558857709992,40.3684491825881,40.7698556821596,41.1682266235825,41.5634741658525,41.9555104679652,42.3442476889162,42.7295979877011,43.1114735233156,43.4897864547552,43.8644489410157,44.2353731410926,44.5988511178469,45.0285853521585
ZWE,32.3991568853313,32.4999278382836,32.5631884166934,32.6003372313948,32.6278168233873,32.6482709722903,32.6640794641194,32.67762208489,32.6912786206175,32.7074288573175,32.7284525810054,32.7567295776968,32.7931752128328,32.9019343169941,33.1628075970801,33.5612641766874,34.0799460726314,34.7014953017273,35.4085538807905,36.1837638266364,37.0097671560802,37.8692058859373,38.7055207169041,39.2919370795795
